seed,beta_mor,beta_rom,beta_catoni,sigma_hat_Ze,all_same_sign,mom_lo,mom_hi,mom_ncomp,mom_unbounded,mom_length,mom_rej0,mom_rejOLS,sn_lo,sn_hi,sn_ncomp,sn_unbounded,sn_length,sn_rej0,sn_rejOLS
490,0.12897254633054706,0.09159954885095585,0.10184952811336763,0.23063373244282812,False,-0.07880298317025633,0.39000707555201697,1,False,0.4688100587222733,False,False,0.0940255921743643,0.27538236416756623,1,False,0.18135677199320194,True,True
491,0.1007354138181589,0.10388080918663385,0.10184917619367723,0.24386996622537008,True,-0.1391906235777957,0.3215217150670491,1,False,0.4607123386448448,False,False,0.0025097867655118774,0.17314834525343173,1,False,0.17063855848791984,True,False
492,0.08793241224553545,0.12178010663708026,0.1018491280800859,0.25245989453014056,True,-0.10510411643971536,0.3417343673927668,1,False,0.44683848383248215,False,False,0.026568912905174914,0.25346182637792347,2,False,0.22577945848624642,True,False
493,0.09762489642257136,0.10127253832787726,0.10185005109058845,0.28446046423357874,True,-0.1224163384348263,0.37759834526030994,1,False,0.5000146836951362,False,False,0.031667763681181946,0.1876931762362298,1,False,0.15602541255504787,True,False
494,0.10127231539862319,0.10080958331048566,0.1018519810424712,0.36232025121490735,False,-0.2360518631746839,0.4536011167211371,1,False,0.6896529798958211,False,False,0.035039626298628834,0.20695208304053747,1,False,0.17191245674190864,True,False
495,0.08105027970380174,0.12858772767686574,0.1018488196403316,0.17326511368219813,True,-0.04442216500181163,0.2579721391199373,1,False,0.30239430412174895,False,False,0.02437422421909907,0.1503565179240357,1,False,0.12598229370493663,True,False
496,0.09467411116612286,0.12362639719680155,0.10184643835897356,0.28729570647507174,False,-0.15312666556391766,0.32532471414832476,1,False,0.4784513797122424,False,False,0.05341488148980218,0.19995020382764464,1,False,0.14653532233784244,True,False
497,0.08145340403069934,0.08782709591837817,0.10185122165968963,0.2673118005213278,True,-0.15022346979698184,0.3185452187076895,1,False,0.46876868850467135,False,False,-0.031371756590609395,0.1624117976444741,1,False,0.1937835542350835,False,False
498,0.09215127167554694,0.11558989160261257,0.10184990911017015,0.23352799077415348,False,-0.08740990685628555,0.2944210906443855,1,False,0.38183099750067107,False,False,0.07089275486154108,0.13989337642939081,1,False,0.06900062156784974,True,True
499,0.11507623063355363,0.0895027397204392,0.10185053795980219,0.23465029843816942,False,-0.07938185505629942,0.2771928597429417,1,False,0.35657471479924113,False,False,0.042500301026106704,0.14584353898080543,1,False,0.10334323795469873,True,False
500,0.0998685160066318,0.08752272676472965,0.10184957728028614,0.2647974448002962,False,-0.13065501107954944,0.3626599436833283,1,False,0.4933149547628778,False,False,0.03949476661739279,0.21936842786462718,1,False,0.1798736612472344,True,False
501,0.08934470381637272,0.08165409507901582,0.10184942854110492,0.26215754736433783,False,-0.10924895404571763,0.3074189280319597,1,False,0.41666788207767735,False,False,-0.007692193003953461,0.15721294612072,1,False,0.16490513912467347,False,False
502,0.1079241610666026,0.10640682359076596,0.10184743224434535,0.25047998914253505,False,-0.06351324745258166,0.294421168790696,1,False,0.3579344162432777,False,False,0.07208659158028258,0.1785203779943094,1,False,0.10643378641402682,True,True
503,0.11194887117395055,0.11753049050095621,0.10185125162436136,0.20925651958222535,False,-0.03581130783549163,0.277091692581844,1,False,0.31290300041733565,False,False,0.08448565373604669,0.2641232378529023,1,False,0.17963758411685563,True,True
504,0.08937166944266131,0.10565115749377749,0.10184893728008884,0.2773317906361324,False,-0.1696797646992542,0.36165897849108564,1,False,0.5313387431903398,False,False,0.07290517046269646,0.21098436768354903,1,False,0.13807919722085257,True,True
505,0.11098329817970394,0.09006284382883135,0.10184928606496978,0.22803689873953512,False,-0.07394357916562093,0.2904002423993357,1,False,0.36434382156495665,False,False,0.02475136051834116,0.18063129333877714,1,False,0.155879932820436,True,False
506,0.10732776495202834,0.14745143193577223,0.10184771735344893,0.25556607619110805,False,-0.11535716344396678,0.3813670903151797,1,False,0.4967242537591465,False,False,0.060149813880444436,0.18898969814389482,1,False,0.1288398842634504,True,False
507,0.12078434336458997,0.08696503624970059,0.1018493921456173,0.25623151570942276,False,-0.059644322218367504,0.3771936294013077,1,False,0.4368379516196752,False,False,0.02036682474260794,0.1616589361659825,1,False,0.14129211142337456,True,False
508,0.09892491635899373,0.1130746512688886,0.10184637087935958,0.3597875395929045,False,-0.1914808887115925,0.3969523611137502,1,False,0.5884332498253427,False,False,0.039941802669745854,0.20018176056418277,1,False,0.1602399578944369,True,False
509,0.10884525000488832,0.07713463245932892,0.10184614333545013,0.2408767040443023,False,-0.064275311397411,0.35202589805141027,1,False,0.41630120944882126,False,False,0.01617997861238927,0.1569630547389769,1,False,0.14078307612658764,True,False
510,0.10110265843891295,0.1468292828816587,0.10184885230480158,0.13242625596090354,False,0.01691360453193726,0.21086439983349647,1,False,0.1939507953015592,True,False,0.07038860147060405,0.16530917095814457,2,False,0.09128445805744273,True,False
511,0.13365594479939824,0.08196375810085826,0.1018506562818243,0.3582932798205111,False,-0.21317153772803152,0.40783935988446385,1,False,0.6210108976124954,False,False,-0.005589640163817151,0.31301709019757173,1,False,0.31860673036138887,False,False
512,0.10868196349714383,0.12529908338767817,0.10185075182364231,0.21037189528301095,False,-0.05725773800960737,0.314060775360652,1,False,0.3713185133702594,False,False,0.07669870519422833,0.1817058997911763,1,False,0.10500719459694796,True,True
513,0.1021751096540891,0.07855835524401948,0.10184995391634698,0.3355175807511363,False,-0.18357599351344914,0.42219496928790357,1,False,0.6057709628013527,False,False,0.05010502566663784,0.2507674811435163,1,False,0.2006624554768785,True,False
514,0.11808397164562191,0.0913459001049269,0.10184963853543007,0.1256713164593129,False,0.022508186738340853,0.2322526832114324,1,False,0.20974449647309154,True,False,0.0755190812208908,0.16392872938126124,1,False,0.08840964816037045,True,True
515,0.0740976249242774,0.08835388917426243,0.10184723414309166,0.19268732390336651,False,-0.05715916714006696,0.25237533214778973,1,False,0.3095344992878567,False,False,0.04496775692537501,0.18342078443561177,2,False,0.1376449121568478,True,False
516,0.10412552285041718,0.11123836705334329,0.10184951966997281,0.20967769965243638,True,-0.06778073146870965,0.27799914952394394,1,False,0.3457798809926536,False,False,0.05848815464694203,0.15914765786955481,1,False,0.10065950322261279,True,False
517,0.09004088552721241,0.09377502826762822,0.10184839357167771,0.14561201844840296,False,-0.02590216628163295,0.20946573266483384,1,False,0.23536789894646679,False,False,0.05381512153512004,0.12692040392058584,1,False,0.0731052823854658,True,False
518,0.0852430226179054,0.14816992916535504,0.10184921018857944,0.2897093317605548,False,-0.10175300099498188,0.3206722135004254,1,False,0.42242521449540726,False,False,0.06288962898440681,0.22498651595149907,2,False,0.12409357971058754,True,False
519,0.1268720363667308,0.10741466741774565,0.10185043625271696,0.2563169522101634,False,-0.10619766860369913,0.3300861891446445,1,False,0.4362838577483436,False,False,0.019199252633449543,0.22274001086070888,1,False,0.20354075822725934,True,False
520,0.09151028007768203,0.11649383065609607,0.10185153044195114,0.2538091261831036,False,-0.07692033596585919,0.3093295014892073,1,False,0.38624983745506647,False,False,-0.0017383708874131728,0.14758320734442165,2,False,0.12088475586464476,False,False
521,0.09091886262642723,0.08233315552830965,0.10185152791526265,0.19991660082245258,False,-0.05624806546004737,0.25257981859801765,1,False,0.308827884058065,False,False,0.03239122594193236,0.18902150553968444,1,False,0.15663027959775208,True,False
522,0.09345517634573249,0.1148859182248298,0.10185062911739924,0.27071176006936365,True,-0.0984305757279144,0.35728766323539124,1,False,0.45571823896330566,False,False,0.03756527674971409,0.20723280518907083,1,False,0.16966752843935673,True,False
523,0.11155473226776277,0.0937717220572691,0.10185062840592074,0.21768842838898989,False,-0.06759862140196649,0.2736767413533208,1,False,0.3412753627552873,False,False,0.050613987842050526,0.19811113141736778,3,False,0.1223594590496834,True,True
524,0.07686140200107933,0.12042525531121542,0.10184727794175047,0.23448366794190417,True,-0.1094635526987846,0.3496924738480893,1,False,0.45915602654687393,False,False,0.03116785219030941,0.23442082102813144,2,False,0.20247933375691718,True,False
